AUTOM_LAINAN_PERINTA,LAINOJEN_LUKUMAARA,ASUNTOLUOTOT1,AUTOMAATTINOSTOJA,VAKUUTUS_A,ASUNTOLAINA_A_KPL,ASUNTOLAINA_B_KPL,VAKUUTUS_B,VAKUUTUS_C,IKA,KORKEAKORK_KPL,RAHASTO_A1,PANKKIKORTTILKM,KULUTUSLUOTOT_A1,KULUTUSLUOTOT_B1,KUNTA,TILILLE_TULEVAT_SUOR,LUOTTOKORTTEJA_YHTEENSA,MAARAAIKAISTILEJA,MAKSUAUTOMAATTITAPAHTUMIA,KAYTTOTILI_TAL,KAYTTOTILI_VEL,ASUNTOLAINA_C_KPL,OSAKKEET_EUROA_1,ERI_OSAKESARJOJA,RAHASTO_B1,OTTOJA,PKORTTIMAKSUJA,PANOJA,ASUNTOLAINA_D,PALVELUJA_KPL,RAHASTOLAJEJA,LAINARASTIT,SAASTOTILILLA,ASUNTOLAINA_E,SUKUPUOLI,SUORAVELOITUKSIA,NETISSA_MAKSUT,MAKSUPALVELUSSA_MAKSUT,TISKILLA_MAKSUT,TILINYLITYSPAIVAT,TOIMEKSIANTO_A_KPL,TOIMEKSIANTO_B_KPL,KV_MAKSUKORTIT,RAHASTO_C1,KORTTILUOTOT1,VAKUUTUS_D,KORTTILUOTOT2,KULUTUSLUOTOT_A2,OSAKKEET_EUROA_2,RAHASTO_A2,RAHASTO_B2,RAHASTO_C2,ASUNTOLUOTOT2,KULUTUSLUOTOT_B2,KULUTUSLUOTOT_A3,OSAKKEET_EUROA_3,RAHASTO_A3,RAHASTO_B3,RAHASTO_C3,KORTTILUOTOT3,ASUNTOLUOTOT3,KULUTUSLUOTOT_B3,KULUTUSLUOTOT1,KULUTUSLUOTOT2,KULUTUSLUOTOT3,ASUNTOLAINAT_KPL,TOIMEKSIANNOT_KPL,autom_lainan_perinta_luok,lainojen_lukumaara_luok,asuntoluotot1_luok,automaattinostoja_luok,vakuutus_a_luok,asuntolaina_a_kpl_luok,asuntolaina_b_kpl_luok,vakuutus_b_luok,vakuutus_c_luok,korkeakork_kpl_luok,rahasto_a1_luok,pankkikorttilkm_luok,luottokortteja_yhteensa_luok,maaraaikaistileja_luok,maksuautomaattitapahtumia_luok,kayttotili_tal_luok,kayttotili_vel_luok,asuntolaina_c_kpl_luok,osakkeet_euroa_1_luok,eri_osakesarjoja_luok,rahasto_b1_luok,ottoja_luok,pkorttimaksuja_luok,panoja_luok,asuntolaina_d_kpl_luok,palveluja_kpl_luok,rahastolajeja_luok,lainarastit_luok,saastotililla_luok,asuntolaina_e_kpl_luok,suoraveloituksia_luok,netissa_maksut_luok,maksupalvelussa_maksut_luok,tiskilla_maksut_luok,tilinylityspaivat_luok,toimeksianto_a_kpl_luok,toimeksianto_b_kpl_luok,kv_maksukortit_luok,rahasto_c1_luok,korttiluotot1_luok,kulutusluotot1_luok,aktiivisuus_f,kortit_f,varallisuus_tililla_f,varallisuus_rahastoissa_f,varallisuus_vakuutus_bc_f,varallisuus_vakuutus_a_f,asuntolainat_cde_f,kulutusluotot_f,asuntolainat_ab_f,pkorttim_netissamaksu_f,maksup_tiskillam_f,automaattimaksu_nosto_f,rasteja_tilinylityksia_f,osakes_rahastoja_a_toimeksia_f,b_toimeksiantoja_f,filter_$
0,1,0,114,0,0,0,0,0,53,0,0,0,0,0,684,13786,0,0,58,1786,0,0,0,0,0,206,1,29,0,7,0,0,1786,0,N,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,-.700125195093931,-.013033729683521,2.0075823205002,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,13,0,0,0,0,0,57,0,0,1,0,0,598,20397,1,0,0,1413,0,0,0,0,0,233,98,40,0,9,0,0,1311,0,N,0,0,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,.374363095239318,3.7974603830769,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.509842694725512,1.64807176210021,-.179043434089948,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,257,0,1,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,2.47221511515594,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
2,1,0,27,0,0,0,0,0,34,0,0,1,0,0,211,12853,0,0,2,11540,0,0,133204,11,0,258,218,38,0,7,1,0,2434,0,N,0,0,0,0,0,0,0,0,15041,0,0,0,0,79858,0,0,28145,0,0,0,64688,0,0,27183,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.374363095239318,1.00649326277899,1.16234623225511,4.23150570522294,-1.7237040079567,.827477876080517,-.150960699909283,.0325453906588027,-.0482209847032847,.365929640033494,-.612263442090519,.837323994937936,-.428398893436199,4.10376130510974,.488451897013262,0
0,0,0,10,0,0,0,0,0,35,0,0,0,0,0,077,3376,0,0,8,614,0,0,0,0,0,23,0,13,0,4,0,0,614,0,M,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-.261966787315583,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.830618738575078,-.74573361889085,.628195080751537,.760374473606141,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,694,5026,0,0,0,739,0,0,1530,1,0,15,0,9,0,7,0,0,24802,0,M,0,0,0,2,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,2.17492357389058,.844217026573228,.105863550502789,1.1661119613423,-.300329299770781,-.431085240987066,-.189796046071016,-.859449970411502,.134991378228215,-.605834851738686,-.428398893436199,1.10686156001714,.100259338545999,1
0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,699,4587,0,0,0,22,0,0,0,0,0,32,0,15,0,1,0,0,22,0,M,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-.879823679509988,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.928951363262056,.855967703717745,-.6813787423727,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,1,0,134,0,0,0,0,0,24,0,0,1,0,0,179,11691,0,0,10,348,0,0,0,0,0,238,49,42,0,8,0,0,348,0,M,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,.463720458421221,-.910188575125724,.80806903172295,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,609,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,609,4702,0,0,0,2627,0,0,0,0,0,5,0,12,0,3,0,0,2627,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,1.51241382708471,-.25772957236746,-.0361128205659534,1
0,0,0,84,0,0,0,0,0,53,0,0,1,0,0,092,26111,0,0,0,712,0,0,1807,1,0,182,70,42,0,4,0,0,45,0,M,0,0,2,9,73,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.12077487134802,.935826204122995,-.599717085497971,1.06564700344408,-.300329299770781,-.431085240987066,-.189796046071016,-.358946634891052,.936772304967708,.386551997409358,1.94914784064848,1.10686156001714,.100259338545999,0
12,1,0,52,0,0,0,0,0,62,0,0,0,0,1462,837,10235,0,0,0,0,347,0,0,0,0,141,11,18,0,4,0,0,0,0,N,8,0,14,28,0,0,0,1,0,1235,0,159,0,0,0,0,0,0,312,0,0,0,0,0,870,0,0,1462,312,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1,1,.374363095239318,-1.7871395653684,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-1.14457756838809,3.98838995436517,-.177318528962169,.452764408820797,2.19879399377832,.434989480097824,-.428398893436199,-.25772957236746,-.0361128205659534,1
3,0,0,20,0,0,0,0,0,60,0,0,1,0,0,241,20048,0,0,0,2555,0,0,0,0,0,195,93,24,0,6,0,0,0,0,M,3,0,70,0,0,0,0,0,0,87,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.735709421083323,1.28198266437029,-.0634128576431015,.391854138999978,1.23752961058038,-.43022662916689,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,39,0,0,0,0,0,87,0,0,1,0,0,422,10521,0,0,0,3740,0,0,0,0,0,110,0,38,0,2,0,0,0,0,N,37,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,.374363095239318,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.350002981097932,2.40639509166953,-.570037598780253,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,109,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,10,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
2,1,0,51,0,0,0,0,0,40,0,0,1,0,20510,146,20773,0,0,0,3828,0,0,2116,2,0,433,264,40,0,17,0,0,51,0,M,12,75,11,0,0,0,0,1,0,1238,0,659,0,1837,0,0,0,0,18581,0,1933,0,0,0,387,0,16604,20510,18581,16604,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,2,1,0,2,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1.62854986998862,-.461894297447442,-.12077487134802,.935826204122995,-.599717085497971,1.06564700344408,-1.14457756838809,3.98838995436517,-.177318528962169,2.56142386445603,.11651563972817,-.572814035506816,-.428398893436199,2.47145269240173,.236631497657951,0
0,0,0,78,0,0,0,0,0,51,0,0,0,0,0,905,14740,0,0,43,217,0,0,0,0,0,153,0,36,0,3,0,0,0,0,M,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-1.34339227940504,.756513102081531,2.0528282022897,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,3.45322654760561,-.25772957236746,-.0361128205659534,0
0,1,0,97,0,0,0,0,0,26,0,0,0,0,0,255,6019,0,0,1,730,0,0,0,0,0,173,0,35,0,8,0,0,0,0,N,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,.862234199627231,-1.20722212878944,.322236125726123,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-.868580154211381,-1.7871395653684,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,42,0,0,0,0,0,55,0,0,1,0,0,976,7691,0,0,19,2301,0,0,0,0,0,82,2,17,0,2,0,0,2301,0,N,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-.261966787315583,1.00649326277899,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.49290473702244,.0366935711345863,.640478848168996,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,071,8477,0,0,0,3791,0,0,0,0,0,66,0,34,0,4,0,0,0,0,M,35,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.431397648081838,2.3967182233125,-1.06008913964555,-.428398893436199,-.25772957236746,-.0361128205659534,1
18,2,108036,110,0,0,0,0,0,35,0,0,0,0,0,109,128371,0,0,0,3142,0,3,0,0,0,571,270,96,0,16,0,0,2183,0,M,0,123,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179920,0,0,0,0,0,0,0,178932,0,0,0,0,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2.23516323688442,-1.7871395653684,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,3.80834047173399,-.382213380399027,.696034647060525,2.66001390024284,-.282803009595922,-.387757184103948,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,1,0,0,0,0,0,0,0,66,0,0,0,0,0,625,7250,0,0,0,0,0,0,0,0,0,26,0,27,0,2,0,0,12293,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-.261966787315583,-.318752005141972,1.13712065534153,-.359628978354964,-.22469339751051,-.157966770200258,-.150960699909283,.0325453906588027,-.0482209847032847,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,275,1116,0,0,0,15,0,0,0,0,0,2,0,1,0,1,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,853,12405,0,0,0,5717,0,0,0,0,0,117,0,28,0,3,0,0,5717,0,N,32,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.667449337989753,3.22771591961346,-.927015599804568,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,-.623398280503587,-.696006318072743,-.738908391579663,3.45322654760561,-.25772957236746,-.0361128205659534,0
0,0,0,12,0,0,0,0,0,46,0,0,0,0,0,097,2780,0,0,0,15,0,0,0,0,0,46,0,17,0,2,0,0,0,0,N,0,0,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-.261966787315583,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.84755669627815,.865644572074773,-.191327201507408,.760374473606141,-.25772957236746,-.0361128205659534,0
0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,729,0,0,0,0,6764,0,0,0,0,0,3,0,0,0,2,0,0,6764,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2039,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
0,1,0,0,0,0,0,0,0,45,0,0,0,0,0,576,0,0,0,0,24,2,0,0,0,0,3,0,1,0,8,0,0,0,0,N,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-.868580154211381,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.150960699909283,.0325453906588027,-.0482209847032847,-.623398280503587,-.696006318072743,-.738908391579663,1.94914784064848,-.25772957236746,-.0361128205659534,1
0,0,0,129,0,0,0,0,0,58,0,0,0,0,0,092,14620,0,0,86,1178,0,0,0,0,0,222,0,20,0,5,0,0,830,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.374363095239318,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-1.03783919664657,-.795460919708957,1.99529855308274,-.428398893436199,-.25772957236746,-.0361128205659534,1
0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48643704640579,-.318752005141972,-.416758203252142,-.209476318255293,-.12739991982212,-.100376227976867,-.300329299770781,-.431085240987066,-.189796046071016,-.623398280503587,-.696006318072743,-.738908391579663,-.428398893436199,-.25772957236746,-.0361128205659534,0
